order,new_number,old_number,plot_type,treatment,species,count,seeds per head,seeds
964,27,27,mono,BR,BR,2,64.95,129.9
965,27,27,mono,BR,BR,1,64.95,64.95
966,27,27,mono,BR,BR,2,64.95,129.9
967,27,27,mono,BR,BR,3,64.95,194.85
968,27,27,mono,BR,HO,15,12.85,192.75
969,27,27,mono,BR,HO,8,12.85,102.8
970,27,27,mono,BR,HO,18,12.85,231.3
971,27,27,mono,BR,HO,16,12.85,205.6
972,27,27,mono,BR,HO,7,12.85,89.95
973,27,27,mono,BR,HO,21,12.85,269.85
974,27,27,mono,BR,HO,3,12.85,38.55
975,27,27,mono,BR,HO,24,12.85,308.4
976,27,27,mono,BR,HO,26,12.85,334.1
977,27,27,mono,BR,HO,19,12.85,244.15
978,27,27,mono,BR,FE,1,41.8,41.8
979,27,27,mono,BR,FE,3,41.8,125.4
980,27,27,mono,BR,FE,4,41.8,167.2
981,27,27,mono,BR,FE,4,41.8,167.2
982,27,27,mono,BR,FE,2,41.8,83.6
983,27,27,mono,BR,LA,3,59.1,177.3
984,27,27,mono,BR,LA,5,59.1,295.5
985,27,27,mono,BR,"NAAT",NA,42.6,NA
986,27,27,mono,BR,PL,NA,28.4,NA
987,27,27,mono,BR,SA,NA,180.65,NA
988,27,27,mono,BR,UR,14,94.55,1323.7
989,27,27,mono,BR,UR,32,94.55,3025.6
990,28,28,8 species,no UR,AC,330,5.2,1716
991,28,28,8 species,no UR,BR,2,64.95,129.9
992,28,28,8 species,no UR,BR,4,64.95,259.8
993,28,28,8 species,no UR,BR,2,64.95,129.9
994,28,28,8 species,no UR,BR,1,64.95,64.95
995,28,28,8 species,no UR,BR,1,64.95,64.95
996,28,28,8 species,no UR,BR,3,64.95,194.85
997,28,28,8 species,no UR,BR,3,64.95,194.85
998,28,28,8 species,no UR,BR,4,64.95,259.8
999,28,28,8 species,no UR,BR,4,64.95,259.8
1000,28,28,8 species,no UR,BR,3,64.95,194.85
1001,28,28,8 species,no UR,HO,2,12.85,25.7
1002,28,28,8 species,no UR,HO,28,12.85,359.8
1003,28,28,8 species,no UR,HO,12,12.85,154.2
1004,28,28,8 species,no UR,HO,5,12.85,64.25
1005,28,28,8 species,no UR,HO,26,12.85,334.1
1006,28,28,8 species,no UR,HO,10,12.85,128.5
1007,28,28,8 species,no UR,HO,8,12.85,102.8
1008,28,28,8 species,no UR,HO,9,12.85,115.65
1009,28,28,8 species,no UR,HO,13,12.85,167.05
1010,28,28,8 species,no UR,HO,18,12.85,231.3
1011,28,28,8 species,no UR,FE,6,41.8,250.8
1012,28,28,8 species,no UR,FE,9,41.8,376.2
1013,28,28,8 species,no UR,FE,7,41.8,292.6
1014,28,28,8 species,no UR,FE,3,41.8,125.4
1015,28,28,8 species,no UR,FE,3,41.8,125.4
1016,28,28,8 species,no UR,FE,1,41.8,41.8
1017,28,28,8 species,no UR,FE,4,41.8,167.2
1018,28,28,8 species,no UR,FE,5,41.8,209
1019,28,28,8 species,no UR,FE,4,41.8,167.2
1020,28,28,8 species,no UR,FE,3,41.8,125.4
1021,28,28,8 species,no UR,LA,14,59.1,827.4
1022,28,28,8 species,no UR,LA,3,59.1,177.3
1023,28,28,8 species,no UR,LA,2,59.1,118.2
1024,28,28,8 species,no UR,LA,2,59.1,118.2
1025,28,28,8 species,no UR,LA,5,59.1,295.5
1026,28,28,8 species,no UR,"NAAT",12,42.6,511.2
1027,28,28,8 species,no UR,"NAAT",12,42.6,511.2
1028,28,28,8 species,no UR,"NAAT",10,42.6,426
1029,28,28,8 species,no UR,PL,41,28.4,1164.4
1030,28,28,8 species,no UR,SA,5,180.65,903.25
1031,28,28,8 species,no UR,SA,2,180.65,361.3
1032,28,28,8 species,no UR,SA,5,180.65,903.25
1033,28,28,8 species,no UR,SA,94,180.65,16981.1
1034,28,28,8 species,no UR,SA,12,180.65,2167.8
1035,28,28,8 species,no UR,UR,2,94.55,189.1
1036,28,28,8 species,no UR,UR,7,94.55,661.85
1037,28,28,8 species,no UR,UR,15,94.55,1418.25
1038,28,28,8 species,no UR,UR,13,94.55,1229.15
1039,29,29,all,all 9,AC,NA,5.2,NA
1040,29,29,all,all 9,BR,1,64.95,64.95
1041,29,29,all,all 9,BR,4,64.95,259.8
1042,29,29,all,all 9,BR,1,64.95,64.95
1043,29,29,all,all 9,BR,2,64.95,129.9
1044,29,29,all,all 9,BR,1,64.95,64.95
1045,29,29,all,all 9,BR,1,64.95,64.95
1046,29,29,all,all 9,BR,1,64.95,64.95
1047,29,29,all,all 9,BR,1,64.95,64.95
1048,29,29,all,all 9,BR,3,64.95,194.85
1049,29,29,all,all 9,BR,3,64.95,194.85
1050,29,29,all,all 9,HO,36,12.85,462.6
1051,29,29,all,all 9,HO,30,12.85,385.5
1052,29,29,all,all 9,HO,22,12.85,282.7
1053,29,29,all,all 9,HO,18,12.85,231.3
1054,29,29,all,all 9,HO,24,12.85,308.4
1055,29,29,all,all 9,HO,20,12.85,257
1056,29,29,all,all 9,HO,46,12.85,591.1
1057,29,29,all,all 9,HO,14,12.85,179.9
1058,29,29,all,all 9,HO,21,12.85,269.85
1059,29,29,all,all 9,HO,32,12.85,411.2
1060,29,29,all,all 9,FE,1,41.8,41.8
1061,29,29,all,all 9,FE,3,41.8,125.4
1062,29,29,all,all 9,FE,1,41.8,41.8
1063,29,29,all,all 9,FE,4,41.8,167.2
1064,29,29,all,all 9,FE,3,41.8,125.4
1065,29,29,all,all 9,FE,9,41.8,376.2
1066,29,29,all,all 9,FE,8,41.8,334.4
1067,29,29,all,all 9,FE,1,41.8,41.8
1068,29,29,all,all 9,FE,5,41.8,209
1069,29,29,all,all 9,FE,1,41.8,41.8
1070,29,29,all,all 9,FE,1,41.8,41.8
1071,29,29,all,all 9,LA,NA,59.1,NA
1072,29,29,all,all 9,"NAAT",NA,42.6,NA
1073,29,29,all,all 9,PL,12,28.4,340.8
1074,29,29,all,all 9,SA,1,180.65,180.65
1075,29,29,all,all 9,SA,1,180.65,180.65
1076,29,29,all,all 9,UR,15,94.55,1418.25
1077,30,30,mono,HO,AC,NA,5.2,NA
1078,30,30,mono,HO,BR,NA,64.95,NA
1079,30,30,mono,HO,HO,8,12.85,102.8
1080,30,30,mono,HO,HO,7,12.85,89.95
1081,30,30,mono,HO,HO,8,12.85,102.8
1082,30,30,mono,HO,HO,13,12.85,167.05
1083,30,30,mono,HO,HO,13,12.85,167.05
1084,30,30,mono,HO,HO,20,12.85,257
1085,30,30,mono,HO,HO,9,12.85,115.65
1086,30,30,mono,HO,HO,9,12.85,115.65
1087,30,30,mono,HO,HO,18,12.85,231.3
1088,30,30,mono,HO,HO,9,12.85,115.65
1089,30,30,mono,HO,FE,2,41.8,83.6
1090,30,30,mono,HO,FE,3,41.8,125.4
1091,30,30,mono,HO,FE,1,41.8,41.8
1092,30,30,mono,HO,FE,3,41.8,125.4
1093,30,30,mono,HO,FE,1,41.8,41.8
1094,30,30,mono,HO,LA,NA,59.1,NA
1095,30,30,mono,HO,"NAAT",NA,42.6,NA
1096,30,30,mono,HO,PL,11,28.4,312.4
1097,30,30,mono,HO,SA,23,180.65,4154.95
1098,30,30,mono,HO,SA,37,180.65,6684.05
1099,30,30,mono,HO,SA,28,180.65,5058.2
1100,30,30,mono,HO,UR,20,94.55,1891
1101,31,31,8 species,no FE,AC,NA,5.2,NA
1102,31,31,8 species,no FE,BR,3,64.95,194.85
1103,31,31,8 species,no FE,BR,3,64.95,194.85
1104,31,31,8 species,no FE,HO,26,12.85,334.1
1105,31,31,8 species,no FE,HO,32,12.85,411.2
1106,31,31,8 species,no FE,HO,23,12.85,295.55
1107,31,31,8 species,no FE,FE,5,41.8,209
1108,31,31,8 species,no FE,FE,2,41.8,83.6
1109,31,31,8 species,no FE,LA,NA,59.1,NA
1110,31,31,8 species,no FE,"NAAT",NA,42.6,NA
1111,31,31,8 species,no FE,PL,23,28.4,653.2
1112,31,31,8 species,no FE,PL,10,28.4,284
1113,31,31,8 species,no FE,PL,37,28.4,1050.8
1114,31,31,8 species,no FE,PL,18,28.4,511.2
1115,31,31,8 species,no FE,PL,21,28.4,596.4
1116,31,31,8 species,no FE,PL,3,28.4,85.2
1117,31,31,8 species,no FE,SA,34,180.65,6142.1
1118,31,31,8 species,no FE,SA,41,180.65,7406.65
1119,31,31,8 species,no FE,SA,66,180.65,11922.9
1120,31,31,8 species,no FE,SA,5,180.65,903.25
1121,31,31,8 species,no FE,SA,3,180.65,541.95
1122,31,31,8 species,no FE,UR,92,94.55,8698.6
1123,32,32,mono,SA,AC,368,5.2,1913.6
1124,32,32,mono,SA,AC,26,5.2,135.2
1125,32,32,mono,SA,BR,2,64.95,129.9
1126,32,32,mono,SA,HO,6,12.85,77.1
1127,32,32,mono,SA,HO,7,12.85,89.95
1128,32,32,mono,SA,HO,7,12.85,89.95
1129,32,32,mono,SA,HO,9,12.85,115.65
1130,32,32,mono,SA,HO,15,12.85,192.75
1131,32,32,mono,SA,HO,8,12.85,102.8
1132,32,32,mono,SA,HO,19,12.85,244.15
1133,32,32,mono,SA,FE,10,41.8,418
1134,32,32,mono,SA,FE,4,41.8,167.2
1135,32,32,mono,SA,FE,2,41.8,83.6
1136,32,32,mono,SA,FE,2,41.8,83.6
1137,32,32,mono,SA,FE,3,41.8,125.4
1138,32,32,mono,SA,FE,4,41.8,167.2
1139,32,32,mono,SA,FE,2,41.8,83.6
1140,32,32,mono,SA,LA,NA,59.1,NA
1141,32,32,mono,SA,"NAAT",28,42.6,1192.8
1142,32,32,mono,SA,PL,10,28.4,284
1143,32,32,mono,SA,SA,9,180.65,1625.85
1144,32,32,mono,SA,SA,32,180.65,5780.8
1145,32,32,mono,SA,SA,29,180.65,5238.85
1146,32,32,mono,SA,SA,12,180.65,2167.8
1147,32,32,mono,SA,SA,3,180.65,541.95
1148,32,32,mono,SA,SA,11,180.65,1987.15
1149,32,32,mono,SA,SA,3,180.65,541.95
1150,32,32,mono,SA,SA,5,180.65,903.25
1151,32,32,mono,SA,SA,3,180.65,541.95
1152,32,32,mono,SA,SA,14,180.65,2529.1
1153,32,32,mono,SA,SA,8,180.65,1445.2
1154,32,32,mono,SA,SA,42,180.65,7587.3
1155,32,32,mono,SA,SA,55,180.65,9935.75
1156,32,32,mono,SA,UR,NA,94.55,NA
1157,33,33,8 species,no PL,AC,NA,5.2,NA
1158,33,33,8 species,no PL,BR,3,64.95,194.85
1159,33,33,8 species,no PL,BR,3,64.95,194.85
1160,33,33,8 species,no PL,HO,NA,12.85,NA
1161,33,33,8 species,no PL,FE,5,41.8,209
1162,33,33,8 species,no PL,FE,8,41.8,334.4
