order,new_number,old_number,plot_type,treatment,species,count,seeds per head,seeds 
2008,60,60,all,all 9,FE,3,41.8,125.4
2009,60,60,all,all 9,FE,2,41.8,83.6
2010,60,60,all,all 9,FE,1,41.8,41.8
2011,60,60,all,all 9,FE,2,41.8,83.6
2012,60,60,all,all 9,LA,NA,59.1,NA
2013,60,60,all,all 9,NAAT,,NA,NA
2014,60,60,all,all 9,PL,7,28.4,198.8
2015,60,60,all,all 9,PL,14,28.4,397.6
2016,60,60,all,all 9,PL,10,28.4,284
2017,60,60,all,all 9,PL,21,28.4,596.4
2018,60,60,all,all 9,PL,19,28.4,539.6
2019,60,60,all,all 9,SA,1,180.65,180.65
2020,60,60,all,all 9,SA,1,180.65,180.65
2021,60,60,all,all 9,SA,1,180.65,180.65
2022,60,60,all,all 9,SA,6,180.65,1083.9
2023,60,60,all,all 9,SA,8,180.65,1445.2
2024,60,60,all,all 9,SA,19,180.65,3432.35
2025,60,60,all,all 9,SA,3,180.65,541.95
2026,60,60,all,all 9,SA,3,180.65,541.95
2027,60,60,all,all 9,SA,2,180.65,361.3
2028,60,60,all,all 9,SA,8,180.65,1445.2
2029,60,60,all,all 9,SA,3,180.65,541.95
2030,60,60,all,all 9,UR,5,94.55,472.75
2031,61,61,8 species,no SA,AC,246,5.2,1279.2
2032,61,61,8 species,no SA,BR,4,64.95,259.8
2033,61,61,8 species,no SA,BR,3,64.95,194.85
2034,61,61,8 species,no SA,BR,2,64.95,129.9
2035,61,61,8 species,no SA,BR,3,64.95,194.85
2036,61,61,8 species,no SA,BR,1,64.95,64.95
2037,61,61,8 species,no SA,BR,6,64.95,389.7
2038,61,61,8 species,no SA,BR,4,64.95,259.8
2039,61,61,8 species,no SA,BR,2,64.95,129.9
2040,61,61,8 species,no SA,BR,2,64.95,129.9
2041,61,61,8 species,no SA,BR,2,64.95,129.9
2042,61,61,8 species,no SA,HO,18,12.85,231.3
2043,61,61,8 species,no SA,HO,14,12.85,179.9
2044,61,61,8 species,no SA,FE,2,41.8,83.6
2045,61,61,8 species,no SA,FE,6,41.8,250.8
2046,61,61,8 species,no SA,FE,4,41.8,167.2
2047,61,61,8 species,no SA,FE,3,41.8,125.4
2048,61,61,8 species,no SA,FE,4,41.8,167.2
2049,61,61,8 species,no SA,FE,7,41.8,292.6
2050,61,61,8 species,no SA,FE,7,41.8,292.6
2051,61,61,8 species,no SA,FE,1,41.8,41.8
2052,61,61,8 species,no SA,FE,3,41.8,125.4
2053,61,61,8 species,no SA,FE,5,41.8,209
2054,61,61,8 species,no SA,LA,5,59.1,295.5
2055,61,61,8 species,no SA,LA,2,59.1,118.2
2056,61,61,8 species,no SA,NAAT,,NA,NA
2057,61,61,8 species,no SA,PL,4,28.4,113.6
2058,61,61,8 species,no SA,PL,15,28.4,426
2059,61,61,8 species,no SA,PL,11,28.4,312.4
2060,61,61,8 species,no SA,PL,8,28.4,227.2
2061,61,61,8 species,no SA,PL,10,28.4,284
2062,61,61,8 species,no SA,PL,18,28.4,511.2
2063,61,61,8 species,no SA,SA,NA,180.65,NA
2064,61,61,8 species,no SA,UR,24,94.55,2269.2
2065,61,61,8 species,no SA,UR,12,94.55,1134.6
2066,61,61,8 species,no SA,UR,77,94.55,7280.35
2067,61,61,8 species,no SA,UR,55,94.55,5200.25
2068,61,61,8 species,no SA,UR,25,94.55,2363.75
2069,61,61,8 species,no SA,UR,16,94.55,1512.8
2070,62,62,mono,HO,AC,120,5.2,624
2071,62,62,mono,HO,AC,52,5.2,270.4
2072,62,62,mono,HO,AC,46,5.2,239.2
2073,62,62,mono,HO,AC,56,5.2,291.2
2074,62,62,mono,HO,AC,58,5.2,301.6
2075,62,62,mono,HO,AC,62,5.2,322.4
2076,62,62,mono,HO,AC,92,5.2,478.4
2077,62,62,mono,HO,AC,50,5.2,260
2078,62,62,mono,HO,AC,68,5.2,353.6
2079,62,62,mono,HO,AC,34,5.2,176.8
2080,62,62,mono,HO,BR,6,64.95,389.7
2081,62,62,mono,HO,BR,3,64.95,194.85
2082,62,62,mono,HO,HO,9,12.85,115.65
2083,62,62,mono,HO,HO,14,12.85,179.9
2084,62,62,mono,HO,HO,15,12.85,192.75
2085,62,62,mono,HO,HO,9,12.85,115.65
2086,62,62,mono,HO,HO,18,12.85,231.3
2087,62,62,mono,HO,HO,17,12.85,218.45
2088,62,62,mono,HO,HO,12,12.85,154.2
2089,62,62,mono,HO,HO,7,12.85,89.95
2090,62,62,mono,HO,HO,19,12.85,244.15
2091,62,62,mono,HO,HO,16,12.85,205.6
2092,62,62,mono,HO,FE,1,41.8,41.8
2093,62,62,mono,HO,FE,3,41.8,125.4
2094,62,62,mono,HO,FE,3,41.8,125.4
2095,62,62,mono,HO,FE,3,41.8,125.4
2096,62,62,mono,HO,FE,3,41.8,125.4
2097,62,62,mono,HO,FE,2,41.8,83.6
2098,62,62,mono,HO,FE,3,41.8,125.4
2099,62,62,mono,HO,FE,3,41.8,125.4
2100,62,62,mono,HO,FE,3,41.8,125.4
2101,62,62,mono,HO,FE,3,41.8,125.4
2102,62,62,mono,HO,FE,5,41.8,209
2103,62,62,mono,HO,LA,NA,59.1,NA
2104,62,62,mono,HO,NAAT,,NA,NA
2105,62,62,mono,HO,PL,4,28.4,113.6
2106,62,62,mono,HO,PL,6,28.4,170.4
2107,62,62,mono,HO,PL,8,28.4,227.2
2108,62,62,mono,HO,PL,5,28.4,142
2109,62,62,mono,HO,PL,4,28.4,113.6
2110,62,62,mono,HO,PL,8,28.4,227.2
2111,62,62,mono,HO,PL,15,28.4,426
2112,62,62,mono,HO,PL,9,28.4,255.6
2113,62,62,mono,HO,PL,13,28.4,369.2
2114,62,62,mono,HO,PL,10,28.4,284
2115,62,62,mono,HO,SA,4,180.65,722.6
2116,62,62,mono,HO,SA,2,180.65,361.3
2117,62,62,mono,HO,UR,6,94.55,567.3
2118,62,62,mono,HO,UR,3,94.55,283.65
2119,62,62,mono,HO,UR,42,94.55,3971.1
2120,62,62,mono,HO,UR,31,94.55,2931.05
2121,63,63,mono,PL,AC,272,5.2,1414.4
2122,63,63,mono,PL,AC,294,5.2,1528.8
2123,63,63,mono,PL,AC,207,5.2,1076.4
2124,63,63,mono,PL,BR,3,64.95,194.85
2125,63,63,mono,PL,BR,1,64.95,64.95
2126,63,63,mono,PL,BR,2,64.95,129.9
2127,63,63,mono,PL,HO,5,12.85,64.25
2128,63,63,mono,PL,HO,8,12.85,102.8
2129,63,63,mono,PL,HO,4,12.85,51.4
2130,63,63,mono,PL,HO,15,12.85,192.75
2131,63,63,mono,PL,FE,4,41.8,167.2
2132,63,63,mono,PL,FE,4,41.8,167.2
2133,63,63,mono,PL,FE,3,41.8,125.4
2134,63,63,mono,PL,FE,3,41.8,125.4
2135,63,63,mono,PL,FE,4,41.8,167.2
2136,63,63,mono,PL,FE,3,41.8,125.4
2137,63,63,mono,PL,FE,1,41.8,41.8
2138,63,63,mono,PL,FE,1,41.8,41.8
2139,63,63,mono,PL,FE,3,41.8,125.4
2140,63,63,mono,PL,FE,4,41.8,167.2
2141,63,63,mono,PL,LA,NA,59.1,NA
2142,63,63,mono,PL,NAAT,,NA,NA
2143,63,63,mono,PL,PL,4,28.4,113.6
2144,63,63,mono,PL,PL,9,28.4,255.6
2145,63,63,mono,PL,PL,12,28.4,340.8
2146,63,63,mono,PL,PL,32,28.4,908.8
2147,63,63,mono,PL,PL,5,28.4,142
2148,63,63,mono,PL,PL,8,28.4,227.2
2149,63,63,mono,PL,PL,23,28.4,653.2
2150,63,63,mono,PL,PL,11,28.4,312.4
2151,63,63,mono,PL,PL,21,28.4,596.4
2152,63,63,mono,PL,PL,10,28.4,284
2153,63,63,mono,PL,SA,5,180.65,903.25
2154,63,63,mono,PL,SA,11,180.65,1987.15
2155,63,63,mono,PL,UR,4,94.55,378.2
2156,63,63,mono,PL,UR,112,94.55,10589.6
2157,63,63,mono,PL,UR,51,94.55,4822.05
2158,64,64,mono,UR,AC,33,5.2,171.6
2159,64,64,mono,UR,BR,1,64.95,64.95
2160,64,64,mono,UR,HO,18,12.85,231.3
2161,64,64,mono,UR,HO,12,12.85,154.2
2162,64,64,mono,UR,HO,3,12.85,38.55
2163,64,64,mono,UR,HO,7,12.85,89.95
2164,64,64,mono,UR,HO,7,12.85,89.95
2165,64,64,mono,UR,FE,4,41.8,167.2
2166,64,64,mono,UR,LA,NA,59.1,NA
2167,64,64,mono,UR,NAAT,,NA,NA
2168,64,64,mono,UR,PL,NA,28.4,NA
2169,64,64,mono,UR,SA,NA,180.65,NA
2170,64,64,mono,UR,UR,5,94.55,472.75
2171,64,64,mono,UR,UR,2,94.55,189.1
2172,64,64,mono,UR,UR,11,94.55,1040.05
2173,64,64,mono,UR,UR,4,94.55,378.2
2174,64,64,mono,UR,UR,4,94.55,378.2
2175,64,64,mono,UR,UR,12,94.55,1134.6
2176,64,64,mono,UR,UR,8,94.55,756.4
2177,64,64,mono,UR,UR,2,94.55,189.1
2178,64,64,mono,UR,UR,3,94.55,283.65
2179,64,64,mono,UR,UR,4,94.55,378.2
2180,64,64,mono,UR,UR,10,94.55,945.5
2181,64,64,mono,UR,UR,15,94.55,1418.25
2182,64,64,mono,UR,UR,23,94.55,2174.65
2183,64,64,mono,UR,UR,9,94.55,850.95
2184,64,64,mono,UR,UR,13,94.55,1229.15
2185,65,65,bare,bare,AC,324,5.2,1684.8
2186,65,65,bare,bare,BR,NA,64.95,NA
2187,65,65,bare,bare,HO,NA,12.85,NA
2188,65,65,bare,bare,FE,3,41.8,125.4
2189,65,65,bare,bare,LA,NA,59.1,NA
2190,65,65,bare,bare,NAAT,,NA,NA
2191,65,65,bare,bare,PL,NA,28.4,NA
2192,65,65,bare,bare,SA,6,180.65,1083.9
2193,65,65,bare,bare,UR,NA,94.55,NA
2194,66,66,all,all 9,AC,70,5.2,364
2195,66,66,all,all 9,AC,68,5.2,353.6
2196,66,66,all,all 9,AC,84,5.2,436.8
2197,66,66,all,all 9,AC,60,5.2,312
2198,66,66,all,all 9,BR,NA,64.95,NA
2199,66,66,all,all 9,HO,3,12.85,38.55
2200,66,66,all,all 9,FE,6,41.8,250.8
2201,66,66,all,all 9,FE,6,41.8,250.8
2202,66,66,all,all 9,FE,5,41.8,209
2203,66,66,all,all 9,FE,4,41.8,167.2
2204,66,66,all,all 9,FE,4,41.8,167.2
2205,66,66,all,all 9,FE,4,41.8,167.2
2206,66,66,all,all 9,FE,1,41.8,41.8
2207,66,66,all,all 9,FE,2,41.8,83.6
2208,66,66,all,all 9,FE,2,41.8,83.6
2209,66,66,all,all 9,LA,3,59.1,177.3
2210,66,66,all,all 9,NAAT,,NA,NA
2211,66,66,all,all 9,PL,6,28.4,170.4
2212,66,66,all,all 9,PL,4,28.4,113.6
2213,66,66,all,all 9,PL,5,28.4,142
2214,66,66,all,all 9,PL,4,28.4,113.6
2215,66,66,all,all 9,PL,7,28.4,198.8
2216,66,66,all,all 9,PL,7,28.4,198.8
2217,66,66,all,all 9,PL,2,28.4,56.8
2218,66,66,all,all 9,PL,7,28.4,198.8
2219,66,66,all,all 9,PL,8,28.4,227.2
2220,66,66,all,all 9,PL,3,28.4,85.2
2221,66,66,all,all 9,PL,6,28.4,170.4
2222,66,66,all,all 9,SA,1,180.65,180.65
2223,66,66,all,all 9,SA,2,180.65,361.3
2224,66,66,all,all 9,SA,6,180.65,1083.9
2225,66,66,all,all 9,SA,5,180.65,903.25
2226,66,66,all,all 9,SA,49,180.65,8851.85
2227,66,66,all,all 9,SA,3,180.65,541.95
2228,66,66,all,all 9,SA,34,180.65,6142.1
2229,66,66,all,all 9,SA,3,180.65,541.95
2230,66,66,all,all 9,SA,7,180.65,1264.55
2231,66,66,all,all 9,SA,33,180.65,5961.45
2232,66,66,all,all 9,UR,5,94.55,472.75
2233,66,66,all,all 9,UR,12,94.55,1134.6
2234,66,66,all,all 9,UR,3,94.55,283.65
2235,66,66,all,all 9,UR,33,94.55,3120.15
2236,66,66,all,all 9,UR,39,94.55,3687.45
2237,67,67,8 species,no UR,AC,28,5.2,145.6
2238,67,67,8 species,no UR,AC,56,5.2,291.2
2239,67,67,8 species,no UR,AC,45,5.2,234
2240,67,67,8 species,no UR,AC,176,5.2,915.2
2241,67,67,8 species,no UR,AC,96,5.2,499.2
2242,67,67,8 species,no UR,AC,188,5.2,977.6
2243,67,67,8 species,no UR,AC,42,5.2,218.4
2244,67,67,8 species,no UR,AC,68,5.2,353.6
2245,67,67,8 species,no UR,AC,126,5.2,655.2
2246,67,67,8 species,no UR,AC,108,5.2,561.6
2247,67,67,8 species,no UR,BR,3,64.95,194.85
2248,67,67,8 species,no UR,BR,1,64.95,64.95
2249,67,67,8 species,no UR,BR,1,64.95,64.95
2250,67,67,8 species,no UR,BR,1,64.95,64.95
2251,67,67,8 species,no UR,BR,2,64.95,129.9
2252,67,67,8 species,no UR,HO,8,12.85,102.8
2253,67,67,8 species,no UR,HO,12,12.85,154.2
2254,67,67,8 species,no UR,HO,15,12.85,192.75
2255,67,67,8 species,no UR,FE,3,41.8,125.4
2256,67,67,8 species,no UR,FE,1,41.8,41.8
2257,67,67,8 species,no UR,FE,3,41.8,125.4
2258,67,67,8 species,no UR,FE,2,41.8,83.6
2259,67,67,8 species,no UR,FE,1,41.8,41.8
2260,67,67,8 species,no UR,FE,3,41.8,125.4
2261,67,67,8 species,no UR,FE,3,41.8,125.4
2262,67,67,8 species,no UR,FE,1,41.8,41.8
2263,67,67,8 species,no UR,FE,2,41.8,83.6
2264,67,67,8 species,no UR,FE,1,41.8,41.8
2265,67,67,8 species,no UR,FE,3,41.8,125.4
2266,67,67,8 species,no UR,LA,2,59.1,118.2
2267,67,67,8 species,no UR,LA,2,59.1,118.2
2268,67,67,8 species,no UR,LA,2,59.1,118.2
2269,67,67,8 species,no UR,LA,2,59.1,118.2
2270,67,67,8 species,no UR,NAAT,,NA,NA
2271,67,67,8 species,no UR,PL,22,28.4,624.8
2272,67,67,8 species,no UR,PL,14,28.4,397.6
2273,67,67,8 species,no UR,PL,6,28.4,170.4
2274,67,67,8 species,no UR,PL,7,28.4,198.8
2275,67,67,8 species,no UR,PL,7,28.4,198.8
2276,67,67,8 species,no UR,SA,8,180.65,1445.2
2277,67,67,8 species,no UR,SA,36,180.65,6503.4
2278,67,67,8 species,no UR,SA,21,180.65,3793.65
2279,67,67,8 species,no UR,SA,7,180.65,1264.55
2280,67,67,8 species,no UR,SA,4,180.65,722.6
2281,67,67,8 species,no UR,SA,7,180.65,1264.55
2282,67,67,8 species,no UR,SA,33,180.65,5961.45
2283,67,67,8 species,no UR,SA,4,180.65,722.6
2284,67,67,8 species,no UR,SA,10,180.65,1806.5
2285,67,67,8 species,no UR,SA,8,180.65,1445.2
2286,67,67,8 species,no UR,UR,9,94.55,850.95
2287,67,67,8 species,no UR,UR,6,94.55,567.3
2288,67,67,8 species,no UR,UR,4,94.55,378.2
2289,67,67,8 species,no UR,UR,7,94.55,661.85
2290,67,67,8 species,no UR,UR,9,94.55,850.95
2291,67,67,8 species,no UR,UR,4,94.55,378.2
2292,68,68,mono,HO,AC,25,5.2,130
2293,68,68,mono,HO,AC,50,5.2,260
2294,68,68,mono,HO,AC,18,5.2,93.6
2295,68,68,mono,HO,BR,3,64.95,194.85
2296,68,68,mono,HO,HO,10,12.85,128.5
2297,68,68,mono,HO,HO,12,12.85,154.2
2298,68,68,mono,HO,HO,14,12.85,179.9
2299,68,68,mono,HO,HO,12,12.85,154.2
2300,68,68,mono,HO,HO,9,12.85,115.65
2301,68,68,mono,HO,HO,9,12.85,115.65
2302,68,68,mono,HO,HO,7,12.85,89.95
2303,68,68,mono,HO,HO,6,12.85,77.1
2304,68,68,mono,HO,HO,12,12.85,154.2
2305,68,68,mono,HO,HO,7,12.85,89.95
2306,68,68,mono,HO,FE,1,41.8,41.8
2307,68,68,mono,HO,FE,1,41.8,41.8
2308,68,68,mono,HO,FE,6,41.8,250.8
2309,68,68,mono,HO,FE,2,41.8,83.6
2310,68,68,mono,HO,FE,3,41.8,125.4
2311,68,68,mono,HO,FE,2,41.8,83.6
2312,68,68,mono,HO,FE,2,41.8,83.6
2313,68,68,mono,HO,FE,4,41.8,167.2
2314,68,68,mono,HO,FE,1,41.8,41.8
2315,68,68,mono,HO,FE,2,41.8,83.6
2316,68,68,mono,HO,LA,NA,59.1,NA
2317,68,68,mono,HO,NAAT,,NA,NA
2318,68,68,mono,HO,PL,11,28.4,312.4
2319,68,68,mono,HO,PL,13,28.4,369.2
2320,68,68,mono,HO,PL,4,28.4,113.6
2321,68,68,mono,HO,PL,4,28.4,113.6
2322,68,68,mono,HO,PL,9,28.4,255.6
2323,68,68,mono,HO,PL,5,28.4,142
2324,68,68,mono,HO,PL,3,28.4,85.2
2325,68,68,mono,HO,SA,1,180.65,180.65
2326,68,68,mono,HO,UR,2,94.55,189.1
2327,68,68,mono,HO,UR,35,94.55,3309.25
2328,68,68,mono,HO,UR,17,94.55,1607.35
2329,68,68,mono,HO,UR,7,94.55,661.85
2330,68,68,mono,HO,UR,52,94.55,4916.6
2331,68,68,mono,HO,UR,10,94.55,945.5
2332,68,68,mono,HO,UR,11,94.55,1040.05
2333,68,68,mono,HO,UR,26,94.55,2458.3
2334,69,69,8 species,no NAAT,AC,NA,5.2,NA
2335,69,69,8 species,no NAAT,BR,3,64.95,194.85
2336,69,69,8 species,no NAAT,BR,2,64.95,129.9
2337,69,69,8 species,no NAAT,BR,2,64.95,129.9
2338,69,69,8 species,no NAAT,BR,1,64.95,64.95
2339,69,69,8 species,no NAAT,BR,4,64.95,259.8
2340,69,69,8 species,no NAAT,BR,3,64.95,194.85
2341,69,69,8 species,no NAAT,BR,4,64.95,259.8
2342,69,69,8 species,no NAAT,BR,4,64.95,259.8
2343,69,69,8 species,no NAAT,BR,3,64.95,194.85
2344,69,69,8 species,no NAAT,BR,2,64.95,129.9
2345,69,69,8 species,no NAAT,HO,8,12.85,102.8
2346,69,69,8 species,no NAAT,FE,7,41.8,292.6
2347,69,69,8 species,no NAAT,FE,9,41.8,376.2
2348,69,69,8 species,no NAAT,FE,5,41.8,209
2349,69,69,8 species,no NAAT,FE,3,41.8,125.4
2350,69,69,8 species,no NAAT,FE,2,41.8,83.6
2351,69,69,8 species,no NAAT,FE,4,41.8,167.2
2352,69,69,8 species,no NAAT,FE,4,41.8,167.2
2353,69,69,8 species,no NAAT,FE,14,41.8,585.2
2354,69,69,8 species,no NAAT,FE,5,41.8,209
2355,69,69,8 species,no NAAT,FE,2,41.8,83.6
2356,69,69,8 species,no NAAT,LA,4,59.1,236.4
2357,69,69,8 species,no NAAT,NAAT,NA,NA,NA
2358,69,69,8 species,no NAAT,PL,NA,28.4,NA
2359,69,69,8 species,no NAAT,SA,19,180.65,3432.35
2360,69,69,8 species,no NAAT,UR,NA,94.55,NA
2361,70,70,mono,AC,AC,240,5.2,1248
2362,70,70,mono,AC,AC,94,5.2,488.8
2363,70,70,mono,AC,AC,218,5.2,1133.6
2364,70,70,mono,AC,AC,200,5.2,1040
2365,70,70,mono,AC,AC,228,5.2,1185.6
2366,70,70,mono,AC,AC,172,5.2,894.4
2367,70,70,mono,AC,AC,60,5.2,312
2368,70,70,mono,AC,AC,164,5.2,852.8
2369,70,70,mono,AC,AC,204,5.2,1060.8
2370,70,70,mono,AC,AC,192,5.2,998.4
2371,70,70,mono,AC,BR,4,64.95,259.8
2372,70,70,mono,AC,HO,17,12.85,218.45
2373,70,70,mono,AC,HO,22,12.85,282.7
2374,70,70,mono,AC,HO,12,12.85,154.2
2375,70,70,mono,AC,HO,20,12.85,257
2376,70,70,mono,AC,HO,10,12.85,128.5
2377,70,70,mono,AC,HO,10,12.85,128.5
2378,70,70,mono,AC,HO,8,12.85,102.8
2379,70,70,mono,AC,FE,4,41.8,167.2
2380,70,70,mono,AC,FE,1,41.8,41.8
2381,70,70,mono,AC,FE,2,41.8,83.6
2382,70,70,mono,AC,FE,1,41.8,41.8
2383,70,70,mono,AC,FE,11,41.8,459.8
2384,70,70,mono,AC,FE,1,41.8,41.8
2385,70,70,mono,AC,FE,2,41.8,83.6
2386,70,70,mono,AC,FE,5,41.8,209
2387,70,70,mono,AC,FE,3,41.8,125.4
2388,70,70,mono,AC,FE,6,41.8,250.8
2389,70,70,mono,AC,LA,NA,59.1,NA
2390,70,70,mono,AC,NAAT,,NA,NA
2391,70,70,mono,AC,PL,12,28.4,340.8
2392,70,70,mono,AC,PL,32,28.4,908.8
2393,70,70,mono,AC,PL,6,28.4,170.4
2394,70,70,mono,AC,PL,12,28.4,340.8
2395,70,70,mono,AC,PL,9,28.4,255.6
2396,70,70,mono,AC,PL,12,28.4,340.8
2397,70,70,mono,AC,PL,13,28.4,369.2
2398,70,70,mono,AC,PL,20,28.4,568
2399,70,70,mono,AC,PL,5,28.4,142
2400,70,70,mono,AC,PL,3,28.4,85.2
2401,70,70,mono,AC,SA,8,180.65,1445.2
2402,70,70,mono,AC,UR,41,94.55,3876.55
2403,70,70,mono,AC,UR,40,94.55,3782
2404,71,71,mono,SA,AC,168,5.2,873.6
2405,71,71,mono,SA,AC,60,5.2,312
2406,71,71,mono,SA,AC,32,5.2,166.4
2407,71,71,mono,SA,AC,89,5.2,462.8
2408,71,71,mono,SA,AC,20,5.2,104
2409,71,71,mono,SA,AC,72,5.2,374.4
2410,71,71,mono,SA,AC,64,5.2,332.8
2411,71,71,mono,SA,BR,NA,64.95,NA
2412,71,71,mono,SA,HO,9,12.85,115.65
2413,71,71,mono,SA,FE,6,41.8,250.8
2414,71,71,mono,SA,FE,2,41.8,83.6
2415,71,71,mono,SA,FE,7,41.8,292.6
2416,71,71,mono,SA,FE,2,41.8,83.6
2417,71,71,mono,SA,FE,3,41.8,125.4
2418,71,71,mono,SA,FE,3,41.8,125.4
2419,71,71,mono,SA,FE,4,41.8,167.2
2420,71,71,mono,SA,FE,4,41.8,167.2
2421,71,71,mono,SA,FE,3,41.8,125.4
2422,71,71,mono,SA,FE,3,41.8,125.4
2423,71,71,mono,SA,LA,NA,59.1,NA
2424,71,71,mono,SA,NAAT,,NA,NA
2425,71,71,mono,SA,PL,15,28.4,426
2426,71,71,mono,SA,PL,5,28.4,142
2427,71,71,mono,SA,SA,40,180.65,7226
2428,71,71,mono,SA,SA,12,180.65,2167.8
2429,71,71,mono,SA,SA,7,180.65,1264.55
2430,71,71,mono,SA,SA,20,180.65,3613
2431,71,71,mono,SA,SA,78,180.65,14090.7
2432,71,71,mono,SA,SA,42,180.65,7587.3
2433,71,71,mono,SA,SA,51,180.65,9213.15
2434,71,71,mono,SA,SA,13,180.65,2348.45
2435,71,71,mono,SA,SA,16,180.65,2890.4
2436,71,71,mono,SA,SA,31,180.65,5600.15
2437,71,71,mono,SA,UR,NA,94.55,NA
2438,72,72,mono,NAAT,AC,252,5.2,1310.4
2439,72,72,mono,NAAT,AC,35,5.2,182
2440,72,72,mono,NAAT,AC,186,5.2,967.2
2441,72,72,mono,NAAT,AC,12,5.2,62.4
2442,72,72,mono,NAAT,BR,3,64.95,194.85
2443,72,72,mono,NAAT,BR,4,64.95,259.8
2444,72,72,mono,NAAT,BR,5,64.95,324.75
2445,72,72,mono,NAAT,HO,8,12.85,102.8
2446,72,72,mono,NAAT,FE,1,41.8,41.8
2447,72,72,mono,NAAT,FE,3,41.8,125.4
2448,72,72,mono,NAAT,FE,7,41.8,292.6
2449,72,72,mono,NAAT,FE,3,41.8,125.4
2450,72,72,mono,NAAT,FE,2,41.8,83.6
2451,72,72,mono,NAAT,FE,3,41.8,125.4
2452,72,72,mono,NAAT,FE,2,41.8,83.6
2453,72,72,mono,NAAT,FE,3,41.8,125.4
2454,72,72,mono,NAAT,FE,1,41.8,41.8
2455,72,72,mono,NAAT,FE,2,41.8,83.6
2456,72,72,mono,NAAT,LA,NA,59.1,NA
2457,72,72,mono,NAAT,NAAT,,NA,NA
2458,72,72,mono,NAAT,PL,33,28.4,937.2
2459,72,72,mono,NAAT,PL,3,28.4,85.2
2460,72,72,mono,NAAT,PL,9,28.4,255.6
2461,72,72,mono,NAAT,PL,15,28.4,426
2462,72,72,mono,NAAT,SA,10,180.65,1806.5
2463,72,72,mono,NAAT,UR,7,94.55,661.85
2464,72,72,mono,NAAT,UR,6,94.55,567.3
2465,72,72,mono,NAAT,UR,5,94.55,472.75
2466,73,73,mono,PL,AC,63,5.2,327.6
2467,73,73,mono,PL,AC,62,5.2,322.4
2468,73,73,mono,PL,AC,38,5.2,197.6
2469,73,73,mono,PL,BR,4,64.95,259.8
2470,73,73,mono,PL,BR,2,64.95,129.9
2471,73,73,mono,PL,HO,3,12.85,38.55
2472,73,73,mono,PL,HO,10,12.85,128.5
2473,73,73,mono,PL,HO,2,12.85,25.7
2474,73,73,mono,PL,HO,30,12.85,385.5
2475,73,73,mono,PL,FE,4,41.8,167.2
2476,73,73,mono,PL,FE,1,41.8,41.8
2477,73,73,mono,PL,FE,5,41.8,209
2478,73,73,mono,PL,FE,1,41.8,41.8
2479,73,73,mono,PL,FE,1,41.8,41.8
2480,73,73,mono,PL,FE,1,41.8,41.8
2481,73,73,mono,PL,FE,3,41.8,125.4
2482,73,73,mono,PL,FE,4,41.8,167.2
2483,73,73,mono,PL,LA,NA,59.1,NA
2484,73,73,mono,PL,NAAT,,NA,NA
2485,73,73,mono,PL,PL,2,28.4,56.8
2486,73,73,mono,PL,PL,7,28.4,198.8
2487,73,73,mono,PL,PL,8,28.4,227.2
2488,73,73,mono,PL,PL,11,28.4,312.4
2489,73,73,mono,PL,PL,22,28.4,624.8
2490,73,73,mono,PL,PL,17,28.4,482.8
2491,73,73,mono,PL,PL,6,28.4,170.4
2492,73,73,mono,PL,PL,23,28.4,653.2
2493,73,73,mono,PL,PL,11,28.4,312.4
2494,73,73,mono,PL,PL,4,28.4,113.6
2495,73,73,mono,PL,PL,3,28.4,85.2
2496,73,73,mono,PL,PL,8,28.4,227.2
2497,73,73,mono,PL,PL,36,28.4,1022.4
2498,73,73,mono,PL,PL,28,28.4,795.2
2499,73,73,mono,PL,SA,39,180.65,7045.35
2500,73,73,mono,PL,UR,68,94.55,6429.4
2501,74,74,mono,LA,AC,31,5.2,161.2
2502,74,74,mono,LA,BR,NA,64.95,NA
2503,74,74,mono,LA,HO,10,12.85,128.5
2504,74,74,mono,LA,HO,32,12.85,411.2
2505,74,74,mono,LA,HO,11,12.85,141.35
2506,74,74,mono,LA,FE,6,41.8,250.8
2507,74,74,mono,LA,FE,3,41.8,125.4
2508,74,74,mono,LA,FE,3,41.8,125.4
2509,74,74,mono,LA,LA,11,59.1,650.1
2510,74,74,mono,LA,LA,3,59.1,177.3
2511,74,74,mono,LA,LA,7,59.1,413.7
2512,74,74,mono,LA,LA,5,59.1,295.5
2513,74,74,mono,LA,LA,16,59.1,945.6
2514,74,74,mono,LA,LA,6,59.1,354.6
2515,74,74,mono,LA,LA,3,59.1,177.3
2516,74,74,mono,LA,LA,5,59.1,295.5
2517,74,74,mono,LA,LA,19,59.1,1122.9
2518,74,74,mono,LA,LA,5,59.1,295.5
2519,74,74,mono,LA,NAAT,NA,NA,NA
2520,74,74,mono,LA,PL,13,28.4,369.2
2521,74,74,mono,LA,PL,9,28.4,255.6
2522,74,74,mono,LA,PL,9,28.4,255.6
2523,74,74,mono,LA,SA,17,180.65,3071.05
2524,74,74,mono,LA,UR,27,94.55,2552.85
2525,74,74,mono,LA,UR,3,94.55,283.65
2526,74,74,mono,LA,UR,36,94.55,3403.8
2527,75,75,8 species,no AC,AC,NA,5.2,NA
2528,75,75,8 species,no AC,BR,2,64.95,129.9
2529,75,75,8 species,no AC,BR,1,64.95,64.95
2530,75,75,8 species,no AC,BR,2,64.95,129.9
